Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches,Child Processes
1,0.0,7.26171875,[21],33,2,40,0
2,116.5,11.2734375,[21],33,2,2134,0
3,114.6,14.0625,[21],33,2,4287,0
